Site,Site Name,HR_age,Compost,Crops,Cover_Crop,Fallow,soil,Soil_Type,Treatment,Location,Upper_Depth,Lower_Depth,Length,sand,silt,clay,silt_clay,BD,pH,per_N,per_C,N_Mg_ha,C_Mg_ha,log_N,log_C,CN_ratio,N_kg_m2,C_kg_m2
21,Gilmer,10,0,oat hay,1,0,Corning,4,H,1,0,10,10,46.5,43.75,9.75,53.5,1.124712774,5.51,0.128000424,1.568988622,1.439637123,17.64661545,0.158253037,1.246661422,12.25768298,0.143963712,1.764661545
21,Gilmer,10,0,oat hay,1,0,Corning,4,H,1,10,20,10,39.5,48.25,12.25,60.5,1.308663485,5.53,0.061866997,0.647703073,0.809630794,8.476253607,-0.091712982,0.928203942,10.46928263,0.080963079,0.847625361
21,Gilmer,10,0,oat hay,1,0,Corning,4,H,1,20,50,30,44,33.5,22.5,56,1.516981037,5.7,0.034070676,0.335923551,1.550537082,15.28768968,0.190482157,1.184341859,9.859609199,0.155053708,1.528768968
21,Gilmer,10,0,oat hay,1,0,Corning,4,H,1,50,75,25,46.25,33,20.75,53.75,1.559250562,5.89,0.02608405,0.258131776,1.016789247,10.06230292,0.007230945,1.002697387,9.896153951,0.101678925,1.006230292
21,Gilmer,10,0,oat hay,1,0,Corning,4,H,1,75,100,25,45,31,24,55,1.439638411,5.69,0.01157595,0.120797045,0.416629553,4.347601658,-0.380249927,0.638249746,10.43517346,0.041662955,0.434760166
21,Gilmer,10,0,oat hay,1,0,Corning,4,H,2,0,10,10,34.25,47.5,18.25,65.75,1.124712774,5.4,0.285008146,3.384926577,3.205523031,38.07070161,0.505898902,1.580590881,11.87659587,0.320552303,3.807070161
21,Gilmer,10,0,oat hay,1,0,Corning,4,H,2,10,20,10,44,42.5,13.5,56,1.308663485,5.37,0.081488239,0.872902634,1.066406832,11.42335804,0.027922919,1.057793789,10.71200755,0.106640683,1.142335804
21,Gilmer,10,0,oat hay,1,0,Corning,4,H,2,20,50,30,46.75,25.75,27.5,53.25,1.516981037,5.83,0.042449995,0.476453725,1.931875124,21.68313799,0.28597905,1.336122134,11.22388177,0.193187512,2.168313799
21,Gilmer,10,0,oat hay,1,0,Corning,4,H,2,50,75,25,48,19.25,32.75,52,1.559250562,5.8,0.034405893,0.304176933,1.341185181,11.85720136,0.127488746,1.073982195,8.840838332,0.134118518,1.185720136
21,Gilmer,10,0,oat hay,1,0,Corning,4,H,2,75,100,25,54.75,20.5,24.75,45.25,1.439638411,5.9,0.011744195,0.093768217,0.422684867,3.374808167,-0.3739833,0.528249091,7.9842181,0.042268487,0.337480817
21,Gilmer,10,0,oat hay,1,0,Corning,4,H,3,0,10,10,44.25,43.5,12.25,55.75,1.124712774,5.34,0.219360567,2.69869417,2.467176319,30.35255806,0.392200188,1.482195299,12.3025492,0.246717632,3.035255806
21,Gilmer,10,0,oat hay,1,0,Corning,4,H,3,10,20,10,44,42.5,13.5,56,1.308663485,5.36,0.083144107,0.783964983,1.088076562,10.25946347,0.036659455,1.011124649,9.428990405,0.108807656,1.025946347
21,Gilmer,10,0,oat hay,1,0,Corning,4,H,3,20,50,30,47.5,34.5,18,52.5,1.516981037,5.64,0.039953432,0.49164357,1.81825795,22.37441915,0.259655495,1.34975177,12.30541528,0.181825795,2.237441915
21,Gilmer,10,0,oat hay,1,0,Corning,4,H,3,50,75,25,46.25,27.5,26.25,53.75,1.559250562,5.68,0.041157189,0.402475022,1.604359264,15.6889851,0.205301626,1.19559485,9.778972485,0.160435926,1.56889851
21,Gilmer,10,0,oat hay,1,0,Corning,4,H,3,75,100,25,49.75,23.5,26.75,50.25,1.439638411,5.8,0.016556935,0.153715205,0.595900006,5.532357838,-0.22482661,0.742910263,9.284037224,0.059590001,0.553235784
21,Gilmer,10,0,oat hay,1,0,Corning,4,R,1,0,10,10,35.25,55,9.75,64.75,1.341060021,5.12,0.090745677,0.964380145,1.216953993,12.93291657,0.08527416,1.111696476,10.62728471,0.121695399,1.293291657
21,Gilmer,10,0,oat hay,1,0,Corning,4,R,1,10,20,10,43.25,45.75,11,56.75,1.475696286,5.08,0.088076843,0.878875332,1.299746705,12.96953063,0.113858725,1.112924259,9.978506257,0.129974671,1.296953063
21,Gilmer,10,0,oat hay,1,0,Corning,4,R,1,20,50,30,40.25,37,22.75,59.75,1.684215842,5,0.048488254,0.411723319,2.449940584,20.80292808,0.389155552,1.318124468,8.491196976,0.244994058,2.080292808
21,Gilmer,10,0,oat hay,1,0,Corning,4,R,1,50,75,25,48,15.5,36.5,52,1.516551776,5.1,0.022437914,0.232571103,0.85070644,8.817652985,-0.07022028,0.945353003,10.3650949,0.085070644,0.881765298
21,Gilmer,10,0,oat hay,1,0,Corning,4,R,1,75,100,25,50.25,25.25,24.5,49.75,1.367118653,4.98,0.009653482,0.086394148,0.329936383,2.952776264,-0.481569791,0.470230541,8.949532142,0.032993638,0.295277626
21,Gilmer,10,0,oat hay,1,0,Corning,4,R,2,0,10,10,39.5,45.75,14.75,60.5,1.341060021,5.1,0.087999418,0.952975529,1.180125017,12.77997382,0.071928017,1.106529964,10.82933895,0.118012502,1.277997382
21,Gilmer,10,0,oat hay,1,0,Corning,4,R,2,10,20,10,38,51,11,62,1.475696286,5.01,0.071796925,0.709372298,1.059504556,10.46818066,0.025102829,1.019871209,9.880260162,0.105950456,1.046818066
21,Gilmer,10,0,oat hay,1,0,Corning,4,R,2,20,50,30,46,29,25,54,1.684215842,5.75,0.055932089,0.3880784,2.826051298,19.60823367,0.451180041,1.292438474,6.938385613,0.28260513,1.960823367
21,Gilmer,10,0,oat hay,1,0,Corning,4,R,2,50,75,25,44.75,18,37.25,55.25,1.516551776,5.52,0.027626057,0.207470835,1.047408647,7.866006597,0.020116155,0.895754306,7.509969121,0.104740865,0.78660066
21,Gilmer,10,0,oat hay,1,0,Corning,4,R,2,75,100,25,49.25,21.5,29.25,50.75,1.367118653,5.27,0.011358641,0.102384169,0.388215255,3.49928269,-0.410927402,0.543979028,9.013769141,0.038821526,0.349928269
21,Gilmer,10,0,oat hay,1,0,Corning,4,R,3,0,10,10,44.5,43.5,12,55.5,1.341060021,5.01,0.081281327,0.87281871,1.090031378,11.70502277,0.037439,1.068372263,10.73824388,0.109003138,1.170502277
21,Gilmer,10,0,oat hay,1,0,Corning,4,R,3,10,20,10,46.5,45,8.5,53.5,1.475696286,4.95,0.087773267,0.987177273,1.295266844,14.56773836,0.112359249,1.163392133,11.2469013,0.129526684,1.456773836
21,Gilmer,10,0,oat hay,1,0,Corning,4,R,3,20,50,30,47.75,33.5,18.75,52.25,1.684215842,5.6,0.040390009,0.317886383,2.0407648,16.06167847,0.309792955,1.205790928,7.870421164,0.20407648,1.606167847
21,Gilmer,10,0,oat hay,1,0,Corning,4,R,3,50,75,25,46.75,23.75,29.5,53.25,1.516551776,5.23,0.02253923,0.193884656,0.854547716,7.350902995,-0.068263682,0.866340692,8.602097766,0.085454772,0.735090299
21,Gilmer,10,0,oat hay,1,0,Corning,4,R,3,75,100,25,48.5,22.75,28.75,51.5,1.367118653,5.17,0.009672461,0.098419116,0.330585055,3.36376522,-0.480716783,0.526825676,10.1751884,0.033058506,0.336376522
